楼栋,单元,楼层,房号,房屋编码(25位),楼栋编码(19位),详细地址
23栋,1单元,8楼,801,,,龙华区滢水山庄一区23栋1单元8楼801
23栋,1单元,8楼,802,,,龙华区滢水山庄一区23栋1单元8楼802
23栋,2单元,1楼,101,,,龙华区滢水山庄一区23栋2单元1楼101
23栋,2单元,1楼,102,,,龙华区滢水山庄一区23栋2单元1楼102
23栋,2单元,2楼,201,,,龙华区滢水山庄一区23栋2单元2楼201
23栋,2单元,2楼,202,,,龙华区滢水山庄一区23栋2单元2楼202
23栋,2单元,3楼,301,,,龙华区滢水山庄一区23栋2单元3楼301
23栋,2单元,3楼,302,,,龙华区滢水山庄一区23栋2单元3楼302
23栋,2单元,4楼,401,,,龙华区滢水山庄一区23栋2单元4楼401
23栋,2单元,4楼,402,,,龙华区滢水山庄一区23栋2单元4楼402
23栋,2单元,5楼,501,,,龙华区滢水山庄一区23栋2单元5楼501
23栋,2单元,5楼,502,,,龙华区滢水山庄一区23栋2单元5楼502
23栋,2单元,6楼,601,,,龙华区滢水山庄一区23栋2单元6楼601
23栋,2单元,6楼,602,,,龙华区滢水山庄一区23栋2单元6楼602
23栋,2单元,7楼,701,,,龙华区滢水山庄一区23栋2单元7楼701
23栋,2单元,7楼,702,,,龙华区滢水山庄一区23栋2单元7楼702
23栋,2单元,8楼,801,,,龙华区滢水山庄一区23栋2单元8楼801
23栋,2单元,8楼,802,,,龙华区滢水山庄一区23栋2单元8楼802
23栋,3单元,1楼,101,,,龙华区滢水山庄一区23栋3单元1楼101
23栋,3单元,1楼,102,,,龙华区滢水山庄一区23栋3单元1楼102
23栋,3单元,2楼,201,,,龙华区滢水山庄一区23栋3单元2楼201
23栋,3单元,2楼,202,,,龙华区滢水山庄一区23栋3单元2楼202
23栋,3单元,3楼,301,,,龙华区滢水山庄一区23栋3单元3楼301
23栋,3单元,3楼,302,,,龙华区滢水山庄一区23栋3单元3楼302
23栋,3单元,4楼,401,,,龙华区滢水山庄一区23栋3单元4楼401
23栋,3单元,4楼,402,,,龙华区滢水山庄一区23栋3单元4楼402
23栋,3单元,5楼,501,,,龙华区滢水山庄一区23栋3单元5楼501
23栋,3单元,5楼,502,,,龙华区滢水山庄一区23栋3单元5楼502
23栋,3单元,6楼,601,,,龙华区滢水山庄一区23栋3单元6楼601
23栋,3单元,6楼,602,,,龙华区滢水山庄一区23栋3单元6楼602
23栋,3单元,7楼,701,,,龙华区滢水山庄一区23栋3单元7楼701
23栋,3单元,7楼,702,,,龙华区滢水山庄一区23栋3单元7楼702
23栋,3单元,8楼,801,,,龙华区滢水山庄一区23栋3单元8楼801
23栋,3单元,8楼,802,,,龙华区滢水山庄一区23栋3单元8楼802
24栋,1单元,1楼,101,,,龙华区滢水山庄一区24栋1单元1楼101
24栋,1单元,1楼,102,,,龙华区滢水山庄一区24栋1单元1楼102
24栋,1单元,2楼,201,,,龙华区滢水山庄一区24栋1单元2楼201
24栋,1单元,2楼,202,,,龙华区滢水山庄一区24栋1单元2楼202
24栋,1单元,3楼,301,,,龙华区滢水山庄一区24栋1单元3楼301
24栋,1单元,3楼,302,,,龙华区滢水山庄一区24栋1单元3楼302
24栋,1单元,4楼,401,,,龙华区滢水山庄一区24栋1单元4楼401
24栋,1单元,4楼,402,,,龙华区滢水山庄一区24栋1单元4楼402
24栋,1单元,5楼,501,,,龙华区滢水山庄一区24栋1单元5楼501
24栋,1单元,5楼,502,,,龙华区滢水山庄一区24栋1单元5楼502
24栋,1单元,6楼,601,,,龙华区滢水山庄一区24栋1单元6楼601
24栋,1单元,6楼,602,,,龙华区滢水山庄一区24栋1单元6楼602
24栋,1单元,7楼,701,,,龙华区滢水山庄一区24栋1单元7楼701
24栋,1单元,7楼,702,,,龙华区滢水山庄一区24栋1单元7楼702
24栋,1单元,8楼,801,,,龙华区滢水山庄一区24栋1单元8楼801
24栋,1单元,8楼,802,,,龙华区滢水山庄一区24栋1单元8楼802
24栋,2单元,1楼,101,,,龙华区滢水山庄一区24栋2单元1楼101
24栋,2单元,1楼,102,,,龙华区滢水山庄一区24栋2单元1楼102
24栋,2单元,2楼,201,,,龙华区滢水山庄一区24栋2单元2楼201
24栋,2单元,2楼,202,,,龙华区滢水山庄一区24栋2单元2楼202
24栋,2单元,3楼,301,,,龙华区滢水山庄一区24栋2单元3楼301
24栋,2单元,3楼,302,,,龙华区滢水山庄一区24栋2单元3楼302
24栋,2单元,4楼,401,,,龙华区滢水山庄一区24栋2单元4楼401
24栋,2单元,4楼,402,,,龙华区滢水山庄一区24栋2单元4楼402
24栋,2单元,5楼,501,,,龙华区滢水山庄一区24栋2单元5楼501
24栋,2单元,5楼,502,,,龙华区滢水山庄一区24栋2单元5楼502
24栋,2单元,6楼,601,,,龙华区滢水山庄一区24栋2单元6楼601
24栋,2单元,6楼,602,,,龙华区滢水山庄一区24栋2单元6楼602
24栋,2单元,7楼,701,,,龙华区滢水山庄一区24栋2单元7楼701
24栋,2单元,7楼,702,,,龙华区滢水山庄一区24栋2单元7楼702
24栋,2单元,8楼,801,,,龙华区滢水山庄一区24栋2单元8楼801
24栋,2单元,8楼,802,,,龙华区滢水山庄一区24栋2单元8楼802
24栋,3单元,1楼,101,,,龙华区滢水山庄一区24栋3单元1楼101
24栋,3单元,1楼,102,,,龙华区滢水山庄一区24栋3单元1楼102
24栋,3单元,2楼,201,,,龙华区滢水山庄一区24栋3单元2楼201
24栋,3单元,2楼,202,,,龙华区滢水山庄一区24栋3单元2楼202
24栋,3单元,3楼,301,,,龙华区滢水山庄一区24栋3单元3楼301
24栋,3单元,3楼,302,,,龙华区滢水山庄一区24栋3单元3楼302
24栋,3单元,4楼,401,,,龙华区滢水山庄一区24栋3单元4楼401
24栋,3单元,4楼,402,,,龙华区滢水山庄一区24栋3单元4楼402
24栋,3单元,5楼,501,,,龙华区滢水山庄一区24栋3单元5楼501
24栋,3单元,5楼,502,,,龙华区滢水山庄一区24栋3单元5楼502
24栋,3单元,6楼,601,,,龙华区滢水山庄一区24栋3单元6楼601
24栋,3单元,6楼,602,,,龙华区滢水山庄一区24栋3单元6楼602
24栋,3单元,7楼,701,,,龙华区滢水山庄一区24栋3单元7楼701
24栋,3单元,7楼,702,,,龙华区滢水山庄一区24栋3单元7楼702
24栋,3单元,8楼,801,,,龙华区滢水山庄一区24栋3单元8楼801
24栋,3单元,8楼,802,,,龙华区滢水山庄一区24栋3单元8楼802
25栋,1单元,1楼,101,,,龙华区滢水山庄一区25栋1单元1楼101
25栋,1单元,1楼,102,,,龙华区滢水山庄一区25栋1单元1楼102
25栋,1单元,2楼,201,,,龙华区滢水山庄一区25栋1单元2楼201
25栋,1单元,2楼,202,,,龙华区滢水山庄一区25栋1单元2楼202
25栋,1单元,3楼,301,,,龙华区滢水山庄一区25栋1单元3楼301
25栋,1单元,3楼,302,,,龙华区滢水山庄一区25栋1单元3楼302
25栋,1单元,4楼,401,,,龙华区滢水山庄一区25栋1单元4楼401
25栋,1单元,4楼,402,,,龙华区滢水山庄一区25栋1单元4楼402
25栋,1单元,5楼,501,,,龙华区滢水山庄一区25栋1单元5楼501
25栋,1单元,5楼,502,,,龙华区滢水山庄一区25栋1单元5楼502
25栋,1单元,6楼,601,,,龙华区滢水山庄一区25栋1单元6楼601
25栋,1单元,6楼,602,,,龙华区滢水山庄一区25栋1单元6楼602
25栋,1单元,7楼,701,,,龙华区滢水山庄一区25栋1单元7楼701
25栋,1单元,7楼,702,,,龙华区滢水山庄一区25栋1单元7楼702
25栋,1单元,8楼,801,,,龙华区滢水山庄一区25栋1单元8楼801
25栋,1单元,8楼,802,,,龙华区滢水山庄一区25栋1单元8楼802
25栋,2单元,1楼,101,,,龙华区滢水山庄一区25栋2单元1楼101
25栋,2单元,1楼,102,,,龙华区滢水山庄一区25栋2单元1楼102
25栋,2单元,2楼,201,,,龙华区滢水山庄一区25栋2单元2楼201
25栋,2单元,2楼,202,,,龙华区滢水山庄一区25栋2单元2楼202
25栋,2单元,3楼,301,,,龙华区滢水山庄一区25栋2单元3楼301
25栋,2单元,3楼,302,,,龙华区滢水山庄一区25栋2单元3楼302
25栋,2单元,4楼,401,,,龙华区滢水山庄一区25栋2单元4楼401
25栋,2单元,4楼,402,,,龙华区滢水山庄一区25栋2单元4楼402
25栋,2单元,5楼,501,,,龙华区滢水山庄一区25栋2单元5楼501
25栋,2单元,5楼,502,,,龙华区滢水山庄一区25栋2单元5楼502
25栋,2单元,6楼,601,,,龙华区滢水山庄一区25栋2单元6楼601
25栋,2单元,6楼,602,,,龙华区滢水山庄一区25栋2单元6楼602
25栋,2单元,7楼,701,,,龙华区滢水山庄一区25栋2单元7楼701
25栋,2单元,7楼,702,,,龙华区滢水山庄一区25栋2单元7楼702
25栋,2单元,8楼,801,,,龙华区滢水山庄一区25栋2单元8楼801
25栋,2单元,8楼,802,,,龙华区滢水山庄一区25栋2单元8楼802
25栋,3单元,1楼,101,,,龙华区滢水山庄一区25栋3单元1楼101
25栋,3单元,1楼,102,,,龙华区滢水山庄一区25栋3单元1楼102
25栋,3单元,2楼,201,,,龙华区滢水山庄一区25栋3单元2楼201
25栋,3单元,2楼,202,,,龙华区滢水山庄一区25栋3单元2楼202
25栋,3单元,3楼,301,,,龙华区滢水山庄一区25栋3单元3楼301
25栋,3单元,3楼,302,,,龙华区滢水山庄一区25栋3单元3楼302
25栋,3单元,4楼,401,,,龙华区滢水山庄一区25栋3单元4楼401
25栋,3单元,4楼,402,,,龙华区滢水山庄一区25栋3单元4楼402
25栋,3单元,5楼,501,,,龙华区滢水山庄一区25栋3单元5楼501
25栋,3单元,5楼,502,,,龙华区滢水山庄一区25栋3单元5楼502
25栋,3单元,6楼,601,,,龙华区滢水山庄一区25栋3单元6楼601
25栋,3单元,6楼,602,,,龙华区滢水山庄一区25栋3单元6楼602
25栋,3单元,7楼,701,,,龙华区滢水山庄一区25栋3单元7楼701
25栋,3单元,7楼,702,,,龙华区滢水山庄一区25栋3单元7楼702
25栋,3单元,8楼,801,,,龙华区滢水山庄一区25栋3单元8楼801
25栋,3单元,8楼,802,,,龙华区滢水山庄一区25栋3单元8楼802
26栋,1单元,1楼,101,,,龙华区滢水山庄一区26栋1单元1楼101
26栋,1单元,1楼,102,,,龙华区滢水山庄一区26栋1单元1楼102
26栋,1单元,2楼,201,,,龙华区滢水山庄一区26栋1单元2楼201
26栋,1单元,2楼,202,,,龙华区滢水山庄一区26栋1单元2楼202
26栋,1单元,3楼,301,,,龙华区滢水山庄一区26栋1单元3楼301
26栋,1单元,3楼,302,,,龙华区滢水山庄一区26栋1单元3楼302
26栋,1单元,4楼,401,,,龙华区滢水山庄一区26栋1单元4楼401
26栋,1单元,4楼,402,,,龙华区滢水山庄一区26栋1单元4楼402
26栋,1单元,5楼,501,,,龙华区滢水山庄一区26栋1单元5楼501
26栋,1单元,5楼,502,,,龙华区滢水山庄一区26栋1单元5楼502
26栋,1单元,6楼,601,,,龙华区滢水山庄一区26栋1单元6楼601
26栋,1单元,6楼,602,,,龙华区滢水山庄一区26栋1单元6楼602
26栋,1单元,7楼,701,,,龙华区滢水山庄一区26栋1单元7楼701
26栋,1单元,7楼,702,,,龙华区滢水山庄一区26栋1单元7楼702
26栋,1单元,8楼,801,,,龙华区滢水山庄一区26栋1单元8楼801
26栋,1单元,8楼,802,,,龙华区滢水山庄一区26栋1单元8楼802
26栋,2单元,1楼,101,,,龙华区滢水山庄一区26栋2单元1楼101
26栋,2单元,1楼,102,,,龙华区滢水山庄一区26栋2单元1楼102
26栋,2单元,2楼,201,,,龙华区滢水山庄一区26栋2单元2楼201
26栋,2单元,2楼,202,,,龙华区滢水山庄一区26栋2单元2楼202
26栋,2单元,3楼,301,,,龙华区滢水山庄一区26栋2单元3楼301
26栋,2单元,3楼,302,,,龙华区滢水山庄一区26栋2单元3楼302
26栋,2单元,4楼,401,,,龙华区滢水山庄一区26栋2单元4楼401
26栋,2单元,4楼,402,,,龙华区滢水山庄一区26栋2单元4楼402
26栋,2单元,5楼,501,,,龙华区滢水山庄一区26栋2单元5楼501
26栋,2单元,5楼,502,,,龙华区滢水山庄一区26栋2单元5楼502
26栋,2单元,6楼,601,,,龙华区滢水山庄一区26栋2单元6楼601
26栋,2单元,6楼,602,,,龙华区滢水山庄一区26栋2单元6楼602
26栋,2单元,7楼,701,,,龙华区滢水山庄一区26栋2单元7楼701
26栋,2单元,7楼,702,,,龙华区滢水山庄一区26栋2单元7楼702
26栋,2单元,8楼,801,,,龙华区滢水山庄一区26栋2单元8楼801
26栋,2单元,8楼,802,,,龙华区滢水山庄一区26栋2单元8楼802
26栋,3单元,1楼,101,,,龙华区滢水山庄一区26栋3单元1楼101
26栋,3单元,1楼,102,,,龙华区滢水山庄一区26栋3单元1楼102
26栋,3单元,2楼,201,,,龙华区滢水山庄一区26栋3单元2楼201
26栋,3单元,2楼,202,,,龙华区滢水山庄一区26栋3单元2楼202
26栋,3单元,3楼,301,,,龙华区滢水山庄一区26栋3单元3楼301
26栋,3单元,3楼,302,,,龙华区滢水山庄一区26栋3单元3楼302
26栋,3单元,4楼,401,,,龙华区滢水山庄一区26栋3单元4楼401
26栋,3单元,4楼,402,,,龙华区滢水山庄一区26栋3单元4楼402
26栋,3单元,5楼,501,,,龙华区滢水山庄一区26栋3单元5楼501
26栋,3单元,5楼,502,,,龙华区滢水山庄一区26栋3单元5楼502
26栋,3单元,6楼,601,,,龙华区滢水山庄一区26栋3单元6楼601
26栋,3单元,6楼,602,,,龙华区滢水山庄一区26栋3单元6楼602
26栋,3单元,7楼,701,,,龙华区滢水山庄一区26栋3单元7楼701
26栋,3单元,7楼,702,,,龙华区滢水山庄一区26栋3单元7楼702
26栋,3单元,8楼,801,,,龙华区滢水山庄一区26栋3单元8楼801
26栋,3单元,8楼,802,,,龙华区滢水山庄一区26栋3单元8楼802
27栋,1单元,1楼,101,,,龙华区滢水山庄一区27栋1单元1楼101
27栋,1单元,1楼,102,,,龙华区滢水山庄一区27栋1单元1楼102
27栋,1单元,2楼,201,,,龙华区滢水山庄一区27栋1单元2楼201
27栋,1单元,2楼,202,,,龙华区滢水山庄一区27栋1单元2楼202
27栋,1单元,3楼,301,,,龙华区滢水山庄一区27栋1单元3楼301
27栋,1单元,3楼,302,,,龙华区滢水山庄一区27栋1单元3楼302
27栋,1单元,4楼,401,,,龙华区滢水山庄一区27栋1单元4楼401
27栋,1单元,4楼,402,,,龙华区滢水山庄一区27栋1单元4楼402
27栋,1单元,5楼,501,,,龙华区滢水山庄一区27栋1单元5楼501
27栋,1单元,5楼,502,,,龙华区滢水山庄一区27栋1单元5楼502
27栋,1单元,6楼,601,,,龙华区滢水山庄一区27栋1单元6楼601
27栋,1单元,6楼,602,,,龙华区滢水山庄一区27栋1单元6楼602
27栋,1单元,7楼,701,,,龙华区滢水山庄一区27栋1单元7楼701
27栋,1单元,7楼,702,,,龙华区滢水山庄一区27栋1单元7楼702
27栋,1单元,8楼,801,,,龙华区滢水山庄一区27栋1单元8楼801
27栋,1单元,8楼,802,,,龙华区滢水山庄一区27栋1单元8楼802
27栋,2单元,1楼,101,,,龙华区滢水山庄一区27栋2单元1楼101
27栋,2单元,1楼,102,,,龙华区滢水山庄一区27栋2单元1楼102
27栋,2单元,2楼,201,,,龙华区滢水山庄一区27栋2单元2楼201
27栋,2单元,2楼,202,,,龙华区滢水山庄一区27栋2单元2楼202
27栋,2单元,3楼,301,,,龙华区滢水山庄一区27栋2单元3楼301
27栋,2单元,3楼,302,,,龙华区滢水山庄一区27栋2单元3楼302
27栋,2单元,4楼,401,,,龙华区滢水山庄一区27栋2单元4楼401
27栋,2单元,4楼,402,,,龙华区滢水山庄一区27栋2单元4楼402
27栋,2单元,5楼,501,,,龙华区滢水山庄一区27栋2单元5楼501
27栋,2单元,5楼,502,,,龙华区滢水山庄一区27栋2单元5楼502
27栋,2单元,6楼,601,,,龙华区滢水山庄一区27栋2单元6楼601
27栋,2单元,6楼,602,,,龙华区滢水山庄一区27栋2单元6楼602
27栋,2单元,7楼,701,,,龙华区滢水山庄一区27栋2单元7楼701
27栋,2单元,7楼,702,,,龙华区滢水山庄一区27栋2单元7楼702
27栋,2单元,8楼,801,,,龙华区滢水山庄一区27栋2单元8楼801
27栋,2单元,8楼,802,,,龙华区滢水山庄一区27栋2单元8楼802
27栋,3单元,1楼,101,,,龙华区滢水山庄一区27栋3单元1楼101
27栋,3单元,1楼,102,,,龙华区滢水山庄一区27栋3单元1楼102
27栋,3单元,2楼,201,,,龙华区滢水山庄一区27栋3单元2楼201
27栋,3单元,2楼,202,,,龙华区滢水山庄一区27栋3单元2楼202
27栋,3单元,3楼,301,,,龙华区滢水山庄一区27栋3单元3楼301
27栋,3单元,3楼,302,,,龙华区滢水山庄一区27栋3单元3楼302
27栋,3单元,4楼,401,,,龙华区滢水山庄一区27栋3单元4楼401
27栋,3单元,4楼,402,,,龙华区滢水山庄一区27栋3单元4楼402
27栋,3单元,5楼,501,,,龙华区滢水山庄一区27栋3单元5楼501
27栋,3单元,5楼,502,,,龙华区滢水山庄一区27栋3单元5楼502
27栋,3单元,6楼,601,,,龙华区滢水山庄一区27栋3单元6楼601
27栋,3单元,6楼,602,,,龙华区滢水山庄一区27栋3单元6楼602
27栋,3单元,7楼,701,,,龙华区滢水山庄一区27栋3单元7楼701
27栋,3单元,7楼,702,,,龙华区滢水山庄一区27栋3单元7楼702
27栋,3单元,8楼,801,,,龙华区滢水山庄一区27栋3单元8楼801
27栋,3单元,8楼,802,,,龙华区滢水山庄一区27栋3单元8楼802
28栋,1单元,1楼,101,,,龙华区滢水山庄一区28栋1单元1楼101
28栋,1单元,1楼,102,,,龙华区滢水山庄一区28栋1单元1楼102
28栋,1单元,2楼,201,,,龙华区滢水山庄一区28栋1单元2楼201
28栋,1单元,2楼,202,,,龙华区滢水山庄一区28栋1单元2楼202
28栋,1单元,3楼,301,,,龙华区滢水山庄一区28栋1单元3楼301
28栋,1单元,3楼,302,,,龙华区滢水山庄一区28栋1单元3楼302
28栋,1单元,4楼,401,,,龙华区滢水山庄一区28栋1单元4楼401
28栋,1单元,4楼,402,,,龙华区滢水山庄一区28栋1单元4楼402
28栋,1单元,5楼,501,,,龙华区滢水山庄一区28栋1单元5楼501
28栋,1单元,5楼,502,,,龙华区滢水山庄一区28栋1单元5楼502
28栋,1单元,6楼,601,,,龙华区滢水山庄一区28栋1单元6楼601
28栋,1单元,6楼,602,,,龙华区滢水山庄一区28栋1单元6楼602
28栋,1单元,7楼,701,,,龙华区滢水山庄一区28栋1单元7楼701
28栋,1单元,7楼,702,,,龙华区滢水山庄一区28栋1单元7楼702
28栋,1单元,8楼,801,,,龙华区滢水山庄一区28栋1单元8楼801
28栋,1单元,8楼,802,,,龙华区滢水山庄一区28栋1单元8楼802
28栋,2单元,1楼,101,,,龙华区滢水山庄一区28栋2单元1楼101
28栋,2单元,1楼,102,,,龙华区滢水山庄一区28栋2单元1楼102
28栋,2单元,2楼,201,,,龙华区滢水山庄一区28栋2单元2楼201
28栋,2单元,2楼,202,,,龙华区滢水山庄一区28栋2单元2楼202
28栋,2单元,3楼,301,,,龙华区滢水山庄一区28栋2单元3楼301
28栋,2单元,3楼,302,,,龙华区滢水山庄一区28栋2单元3楼302
28栋,2单元,4楼,401,,,龙华区滢水山庄一区28栋2单元4楼401
28栋,2单元,4楼,402,,,龙华区滢水山庄一区28栋2单元4楼402
28栋,2单元,5楼,501,,,龙华区滢水山庄一区28栋2单元5楼501
28栋,2单元,5楼,502,,,龙华区滢水山庄一区28栋2单元5楼502
28栋,2单元,6楼,601,,,龙华区滢水山庄一区28栋2单元6楼601
28栋,2单元,6楼,602,,,龙华区滢水山庄一区28栋2单元6楼602
28栋,2单元,7楼,701,,,龙华区滢水山庄一区28栋2单元7楼701
28栋,2单元,7楼,702,,,龙华区滢水山庄一区28栋2单元7楼702
28栋,2单元,8楼,801,,,龙华区滢水山庄一区28栋2单元8楼801
28栋,2单元,8楼,802,,,龙华区滢水山庄一区28栋2单元8楼802
28栋,3单元,1楼,101,,,龙华区滢水山庄一区28栋3单元1楼101
28栋,3单元,1楼,102,,,龙华区滢水山庄一区28栋3单元1楼102
28栋,3单元,2楼,201,,,龙华区滢水山庄一区28栋3单元2楼201
28栋,3单元,2楼,202,,,龙华区滢水山庄一区28栋3单元2楼202
28栋,3单元,3楼,301,,,龙华区滢水山庄一区28栋3单元3楼301
28栋,3单元,3楼,302,,,龙华区滢水山庄一区28栋3单元3楼302
28栋,3单元,4楼,401,,,龙华区滢水山庄一区28栋3单元4楼401
28栋,3单元,4楼,402,,,龙华区滢水山庄一区28栋3单元4楼402
28栋,3单元,5楼,501,,,龙华区滢水山庄一区28栋3单元5楼501
28栋,3单元,5楼,502,,,龙华区滢水山庄一区28栋3单元5楼502
28栋,3单元,6楼,601,,,龙华区滢水山庄一区28栋3单元6楼601
28栋,3单元,6楼,602,,,龙华区滢水山庄一区28栋3单元6楼602
28栋,3单元,7楼,701,,,龙华区滢水山庄一区28栋3单元7楼701
28栋,3单元,7楼,702,,,龙华区滢水山庄一区28栋3单元7楼702
28栋,3单元,8楼,801,,,龙华区滢水山庄一区28栋3单元8楼801
28栋,3单元,8楼,802,,,龙华区滢水山庄一区28栋3单元8楼802
